#
# Transition date estimate for canadaOBS
#
# Site: canadaOBS
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2011
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 15:13:48
# Spline RMSE gcc_mean: 4.01929
# Spline RMSE gcc_50: 4.23161
# Spline RMSE gcc_75: 4.42352
# Spline RMSE gcc_90: 4.48374
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
canadaOBS,EN,1000,falling,gcc_50,2015-11-19,2015-11-02,2015-10-10,2015-11-20,2015-11-03,2015-10-12,2015-11-18,2015-11-01,2015-10-09,-26.86725,-21.14019,-11.15604,-30.67528,7.54884
canadaOBS,EN,1000,falling,gcc_50,2014-11-10,2014-10-27,2014-10-03,2014-11-11,2014-10-28,2014-10-04,2014-11-09,2014-10-25,2014-10-02,-27.86377,-21.6407,-9.99422,-32.16944,11.8825
canadaOBS,EN,1000,falling,gcc_50,2013-11-13,2013-10-28,2013-10-03,2013-12-07,2013-10-29,2013-10-04,2013-11-01,2013-10-27,2013-10-02,-28.69257,-22.22783,-11.55117,-32.51077,9.15969
canadaOBS,EN,1000,falling,gcc_50,2012-11-11,2012-10-26,2012-10-02,2012-11-12,2012-10-27,2012-10-03,2012-11-09,2012-10-25,2012-10-01,-28.47675,-22.31391,-11.56106,-32.28108,8.8771
canadaOBS,EN,1000,falling,gcc_50,2011-11-15,2011-10-24,2011-09-18,2011-11-16,2011-10-25,2011-09-19,2011-11-14,2011-10-22,2011-09-17,-26.96432,-19.11133,-5.33579,-32.09932,21.37837
canadaOBS,EN,1000,falling,gcc_mean,2017-11-14,2017-10-29,2017-10-03,2017-11-15,2017-10-30,2017-10-04,2017-11-13,2017-10-28,2017-10-02,-24.45644,-18.65921,-8.44163,-28.35665,11.38945
canadaOBS,EN,1000,falling,gcc_mean,2016-11-12,2016-10-29,2016-10-08,2016-11-13,2016-11-09,2016-11-09,2016-11-11,2016-10-04,2016-10-04,-26.25784,-19.99891,-9.36052,-30.15861,11.17011
canadaOBS,EN,1000,falling,gcc_mean,2015-11-21,2015-11-04,2015-10-13,2015-11-22,2015-11-05,2015-10-14,2015-11-20,2015-11-03,2015-10-12,-27.11735,-21.68647,-12.09066,-30.78611,6.2983
canadaOBS,EN,1000,falling,gcc_mean,2014-11-10,2014-10-27,2014-10-04,2014-11-11,2014-10-28,2014-10-05,2014-11-09,2014-10-26,2014-10-03,-27.81032,-21.48668,-10.14333,-32.10804,11.15022
canadaOBS,EN,1000,falling,gcc_mean,2013-11-16,2013-10-31,2013-10-07,2013-12-07,2013-11-01,2013-10-08,2013-11-01,2013-10-30,2013-10-06,-29.3436,-23.00006,-12.30369,-33.17324,7.85696
canadaOBS,EN,1000,falling,gcc_mean,2012-11-11,2012-10-27,2012-10-04,2012-11-12,2012-10-28,2012-10-05,2012-11-10,2012-10-26,2012-10-03,-29.16275,-23.11227,-12.23183,-33.03733,7.9201
canadaOBS,EN,1000,falling,gcc_mean,2011-11-18,2011-10-28,2011-09-26,2011-11-19,2011-10-29,2011-09-27,2011-11-17,2011-10-27,2011-09-25,-27.6942,-20.33401,-7.8315,-32.32863,16.41052
