#
# Transition date estimate for canadaOBS
#
# Site: canadaOBS
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2011
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 15:12:00
# Spline RMSE gcc_mean: 0.01573
# Spline RMSE gcc_50: 0.01604
# Spline RMSE gcc_75: 0.01459
# Spline RMSE gcc_90: 0.01537
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
canadaOBS,EN,1000,falling,gcc_90,2012-10-17,2012-10-05,2012-09-17,2012-10-25,2012-10-13,2012-09-24,2012-10-09,2012-09-27,2012-09-12,-0.09484,-0.08624,-0.07195,-0.09981,-0.04513
canadaOBS,EN,1000,falling,gcc_90,2011-10-04,2011-09-20,2011-09-01,2011-10-13,2011-09-26,2011-09-07,2011-09-26,2011-09-14,2011-08-27,-0.08094,-0.07034,-0.05109,-0.0881,-0.01555
canadaOBS,EN,1000,falling,gcc_75,2018-10-17,2018-10-05,2018-09-15,2018-10-29,2018-10-10,2018-09-20,2018-10-10,2018-09-29,2018-09-12,-0.13914,-0.12792,-0.10592,-0.14694,-0.06713
canadaOBS,EN,1000,falling,gcc_75,2017-10-13,2017-09-29,2017-09-12,2017-10-21,2017-10-07,2017-09-18,2017-10-04,2017-09-22,2017-09-08,-0.11725,-0.10932,-0.09397,-0.12276,-0.06658
canadaOBS,EN,1000,falling,gcc_75,2016-11-05,2016-10-19,2016-09-22,2016-11-09,2016-11-09,2016-10-01,2016-10-04,2016-10-04,2016-09-16,-0.12058,-0.11056,-0.09357,-0.12702,-0.0604
canadaOBS,EN,1000,falling,gcc_75,2015-10-28,2015-10-18,2015-09-29,2015-11-02,2015-10-23,2015-10-06,2015-10-23,2015-10-13,2015-09-24,-0.12939,-0.11952,-0.10297,-0.1353,-0.07142
canadaOBS,EN,1000,falling,gcc_75,2014-10-20,2014-10-10,2014-09-20,2014-10-27,2014-10-15,2014-09-26,2014-10-14,2014-10-02,2014-09-15,-0.12036,-0.11188,-0.09554,-0.1263,-0.06597
canadaOBS,EN,1000,falling,gcc_75,2013-10-13,2013-09-29,2013-09-12,2013-10-21,2013-10-07,2013-09-18,2013-10-03,2013-09-22,2013-09-08,-0.11142,-0.10347,-0.08868,-0.11632,-0.06277
canadaOBS,EN,1000,falling,gcc_75,2012-10-16,2012-10-05,2012-09-17,2012-10-23,2012-10-11,2012-09-23,2012-10-08,2012-09-27,2012-09-12,-0.10869,-0.10026,-0.0854,-0.1137,-0.05735
canadaOBS,EN,1000,falling,gcc_75,2011-10-04,2011-09-20,2011-08-31,2011-10-12,2011-09-25,2011-09-06,2011-09-26,2011-09-14,2011-08-26,-0.09228,-0.08179,-0.06219,-0.09917,-0.02605
canadaOBS,EN,1000,falling,gcc_50,2018-10-14,2018-10-01,2018-09-13,2018-10-26,2018-10-07,2018-09-18,2018-10-07,2018-09-26,2018-09-09,-0.15134,-0.1392,-0.11872,-0.15885,-0.07967
canadaOBS,EN,1000,falling,gcc_50,2017-10-10,2017-09-26,2017-09-11,2017-10-19,2017-10-04,2017-09-16,2017-09-30,2017-09-20,2017-09-07,-0.13112,-0.12228,-0.10646,-0.13705,-0.07653
canadaOBS,EN,1000,falling,gcc_50,2016-11-01,2016-10-17,2016-09-21,2016-11-09,2016-11-09,2016-09-30,2016-10-04,2016-10-04,2016-09-14,-0.12986,-0.12046,-0.10361,-0.13605,-0.07134
canadaOBS,EN,1000,falling,gcc_50,2015-10-30,2015-10-21,2015-10-04,2015-11-04,2015-10-26,2015-10-11,2015-10-24,2015-10-15,2015-09-27,-0.14026,-0.13122,-0.11541,-0.14526,-0.08641
canadaOBS,EN,1000,falling,gcc_50,2014-10-19,2014-10-08,2014-09-19,2014-10-26,2014-10-15,2014-09-26,2014-10-12,2014-09-30,2014-09-14,-0.12903,-0.12003,-0.10447,-0.13444,-0.07538
canadaOBS,EN,1000,falling,gcc_50,2013-10-12,2013-09-28,2013-09-12,2013-10-22,2013-10-08,2013-09-18,2013-10-02,2013-09-21,2013-09-08,-0.121,-0.11316,-0.09883,-0.12629,-0.07276
canadaOBS,EN,1000,falling,gcc_50,2012-10-15,2012-10-04,2012-09-16,2012-10-23,2012-10-11,2012-09-22,2012-10-08,2012-09-26,2012-09-11,-0.12112,-0.11221,-0.09626,-0.1269,-0.0671
canadaOBS,EN,1000,falling,gcc_50,2011-10-09,2011-09-25,2011-09-05,2011-10-18,2011-10-01,2011-09-11,2011-09-30,2011-09-18,2011-08-31,-0.10596,-0.09639,-0.07754,-0.11286,-0.0437
canadaOBS,EN,1000,falling,gcc_mean,2018-10-14,2018-10-01,2018-09-13,2018-10-26,2018-10-07,2018-09-18,2018-10-07,2018-09-25,2018-09-09,-0.15061,-0.13886,-0.11887,-0.158,-0.08084
canadaOBS,EN,1000,falling,gcc_mean,2017-10-12,2017-09-28,2017-09-12,2017-10-21,2017-10-06,2017-09-17,2017-10-02,2017-09-21,2017-09-08,-0.12909,-0.12078,-0.10502,-0.13474,-0.07623
canadaOBS,EN,1000,falling,gcc_mean,2016-11-01,2016-10-18,2016-09-22,2016-11-09,2016-11-09,2016-10-02,2016-10-04,2016-10-04,2016-09-16,-0.1293,-0.11982,-0.1024,-0.13577,-0.07029
canadaOBS,EN,1000,falling,gcc_mean,2015-10-30,2015-10-21,2015-10-04,2015-11-04,2015-10-25,2015-10-11,2015-10-24,2015-10-15,2015-09-28,-0.14085,-0.13148,-0.11507,-0.14604,-0.08528
canadaOBS,EN,1000,falling,gcc_mean,2014-10-20,2014-10-10,2014-09-20,2014-10-27,2014-10-16,2014-09-27,2014-10-13,2014-10-02,2014-09-15,-0.12862,-0.12022,-0.10402,-0.13451,-0.07478
canadaOBS,EN,1000,falling,gcc_mean,2013-10-12,2013-09-29,2013-09-13,2013-10-21,2013-10-08,2013-09-18,2013-10-02,2013-09-21,2013-09-08,-0.11938,-0.11193,-0.09794,-0.1247,-0.07122
canadaOBS,EN,1000,falling,gcc_mean,2012-10-17,2012-10-06,2012-09-17,2012-10-24,2012-10-12,2012-09-24,2012-10-09,2012-09-28,2012-09-12,-0.11965,-0.11081,-0.09475,-0.12486,-0.06591
canadaOBS,EN,1000,falling,gcc_mean,2011-10-13,2011-09-27,2011-09-08,2011-10-21,2011-10-04,2011-09-14,2011-10-03,2011-09-20,2011-09-03,-0.10561,-0.09511,-0.07741,-0.11183,-0.04373
