"site","flux_sitenames","veg_type","roi_id","direction","value","transition_10","transition_25","transition_50","transition_10_lower_ci","transition_25_lower_ci","transition_50_lower_ci","transition_10_upper_ci","transition_25_upper_ci","transition_50_upper_ci","threshold_10","threshold_25","threshold_50","min","max"
"oregonYP","US-Me6","EN",2000,"falling","exZavaz_mean","2018-09-10","2018-08-30","2018-08-16","2018-09-17","2018-09-04","2018-08-20","2018-09-03","2018-08-24","2018-08-13",0.19005,0.23055,0.29745,0.16609,0.42788
"oregonYP","US-Me6","EN",2000,"falling","exZavaz_mean","2017-11-24","2017-11-12","2017-10-19","2017-11-28","2017-11-16","2017-10-25","2017-11-19","2017-11-06","2017-08-22",0.1231,0.17759,0.26987,0.0913,0.44656
"oregonYP","US-Me6","EN",2000,"falling","exZavaz_mean","2016-12-15","2016-12-01","2016-11-04","2016-12-21","2016-12-06","2016-11-11","2016-12-10","2016-11-26","2016-09-06",0.08432,0.15181,0.26513,0.04054,0.48704
"oregonYP","US-Me6","EN",2000,"falling","exZavaz_mean","2015-12-12","2015-12-03","2015-11-13","2015-12-15","2015-12-06","2015-11-18","2015-12-08","2015-11-29","2015-11-08",0.16612,0.2256,0.32586,0.13251,0.51754
"oregonYP","US-Me6","EN",1000,"rising","exG_90","2012-03-12","2012-03-25","2012-04-12","2012-03-11","2012-03-24","2012-04-11","2012-03-14","2012-03-26","2012-04-13",25.4682,28.98845,35.4704,23.28205,46.87449
"oregonYP","US-Me6","EN",1000,"rising","exG_90","2013-02-23","2013-03-07","2013-04-03","2013-02-22","2013-03-06","2013-04-02","2013-02-24","2013-03-08","2013-04-04",27.33573,31.32292,38.24631,24.77887,51.63561
"oregonYP","US-Me6","EN",1000,"rising","exG_90","2014-03-10","2014-03-20","2014-04-12","2014-03-09","2014-03-19","2014-04-11","2014-03-11","2014-03-21","2014-04-13",24.79928,29.02568,36.6793,22.26374,50.58746
"oregonYP","US-Me6","EN",1000,"rising","exG_75","2012-03-14","2012-03-26","2012-04-12","2012-03-13","2012-03-25","2012-04-11","2012-03-15","2012-03-27","2012-04-13",24.45518,28.03704,34.27218,22.13312,45.79607
"oregonYP","US-Me6","EN",1000,"rising","exG_75","2013-02-21","2013-03-05","2013-04-02","2013-02-20","2013-03-04","2013-04-01","2013-02-23","2013-03-06","2013-04-03",25.35417,29.31895,36.26792,23.04185,49.1668
"oregonYP","US-Me6","EN",1000,"rising","exG_75","2014-03-10","2014-03-20","2014-04-11","2014-03-09","2014-03-19","2014-04-10","2014-03-11","2014-03-22","2014-04-12",23.49865,27.52705,34.74078,21.08357,48.35128
"oregonYP","US-Me6","EN",1000,"rising","exG_50","2012-03-14","2012-03-25","2012-04-11","2012-03-13","2012-03-24","2012-04-10","2012-03-15","2012-03-26","2012-04-12",22.68017,26.08409,32.27444,20.57484,43.36891
"oregonYP","US-Me6","EN",1000,"rising","exG_50","2013-02-21","2013-03-05","2013-04-02","2013-02-20","2013-03-04","2013-04-01","2013-02-22","2013-03-06","2013-04-03",24.00701,27.53121,33.99587,21.54815,46.14141
"oregonYP","US-Me6","EN",1000,"rising","exG_50","2014-03-10","2014-03-20","2014-04-09","2014-03-09","2014-03-19","2014-04-08","2014-03-11","2014-03-21","2014-04-10",22.15818,26.0732,32.51738,19.8274,45.14708
"oregonYP","US-Me6","EN",1000,"rising","exG_mean","2012-03-13","2012-03-24","2012-04-10","2012-03-12","2012-03-23","2012-04-09","2012-03-15","2012-03-26","2012-04-11",22.66831,25.84017,31.76462,20.64022,42.82993
"oregonYP","US-Me6","EN",1000,"rising","exG_mean","2013-02-21","2013-03-05","2013-04-01","2013-02-20","2013-03-04","2013-03-31","2013-02-22","2013-03-06","2013-04-02",23.5758,27.14428,33.47313,21.27078,45.34732
"oregonYP","US-Me6","EN",1000,"rising","exG_mean","2014-03-15","2014-03-24","2014-04-13","2014-03-14","2014-03-23","2014-04-12","2014-03-16","2014-03-25","2014-04-14",23.82474,27.20612,33.17503,21.5503,44.46213
"oregonYP","US-Me6","EN",1000,"falling","exG_90","2014-12-03","2014-11-25","2014-11-10","2014-12-22","2014-11-26","2014-11-11","2014-11-25","2014-11-24","2014-11-09",33.6709,36.32065,40.90653,31.93792,49.78905
"oregonYP","US-Me6","EN",1000,"falling","exG_90","2013-12-18","2013-12-03","2013-11-12","2013-12-19","2013-12-04","2013-11-13","2013-12-17","2013-12-02","2013-11-11",27.40361,31.31889,38.42852,24.82083,51.67453
"oregonYP","US-Me6","EN",1000,"falling","exG_90","2013-01-01","2012-12-26","2012-12-16","2013-01-08","2013-01-08","2013-01-08","2012-12-12","2012-12-12","2012-12-12",25.36627,29.10948,35.14344,23.45272,46.59101
"oregonYP","US-Me6","EN",1000,"falling","exG_75","2014-11-24","2014-11-17","2014-11-01","2014-11-25","2014-11-18","2014-11-02","2014-11-22","2014-11-16","2014-10-31",32.29334,35.18321,39.67564,31.04771,47.79345
"oregonYP","US-Me6","EN",1000,"falling","exG_75","2013-12-15","2013-12-02","2013-11-12","2013-12-16","2013-12-03","2013-11-13","2013-12-14","2013-12-01","2013-11-11",26.23301,29.81011,36.5484,23.76958,49.16564
"oregonYP","US-Me6","EN",1000,"falling","exG_75","2013-01-01","2012-12-26","2012-12-15","2013-01-08","2013-01-08","2013-01-08","2012-12-12","2012-12-12","2012-12-12",23.86431,27.56949,33.89738,21.62836,45.68018
"oregonYP","US-Me6","EN",1000,"falling","exG_50","2014-11-30","2014-11-23","2014-11-08","2014-12-22","2014-11-24","2014-11-09","2014-11-25","2014-11-22","2014-11-07",29.93543,32.52063,36.87253,28.63873,44.70621
"oregonYP","US-Me6","EN",1000,"falling","exG_50","2013-12-15","2013-12-02","2013-11-12","2013-12-16","2013-12-03","2013-11-13","2013-12-14","2013-12-01","2013-11-11",25.18166,28.4557,34.73158,22.87015,46.21958
"oregonYP","US-Me6","EN",1000,"falling","exG_50","2013-01-01","2012-12-26","2012-12-15","2013-01-08","2013-01-08","2013-01-08","2012-12-12","2012-12-12","2012-12-12",21.64838,25.29492,31.56329,19.73852,43.27249
"oregonYP","US-Me6","EN",1000,"falling","exG_mean","2014-11-30","2014-11-24","2014-11-11","2014-12-22","2014-11-25","2014-11-12","2014-11-25","2014-11-23","2014-11-10",29.98906,32.19239,36.26685,28.47507,43.81412
"oregonYP","US-Me6","EN",1000,"falling","exG_mean","2013-12-17","2013-12-03","2013-11-14","2013-12-18","2013-12-04","2013-11-15","2013-12-16","2013-12-02","2013-11-13",24.75845,28.0442,34.1711,22.56497,45.48036
"oregonYP","US-Me6","EN",1000,"falling","exG_mean","2013-01-01","2012-12-26","2012-12-16","2013-01-08","2013-01-08","2013-01-08","2012-12-12","2012-12-12","2012-12-12",21.61462,25.267,31.16353,19.5844,42.48489
"oregonYP","US-Me6","EN",2000,"rising","exG_90","2016-02-05","2016-02-18","2016-03-14","2016-02-04","2016-02-17","2016-03-13","2016-02-06","2016-02-19","2016-03-15",29.14148,32.6351,38.80837,26.76756,50.68464
"oregonYP","US-Me6","EN",2000,"rising","exG_90","2017-03-12","2017-03-23","2017-04-21","2017-03-11","2017-03-22","2017-04-20","2017-03-13","2017-03-24","2017-04-22",28.09502,31.38475,37.46602,25.83418,48.98036
"oregonYP","US-Me6","EN",2000,"rising","exG_90","2018-03-21","2018-04-03","2018-04-19","2018-03-20","2018-04-02","2018-04-17","2018-03-22","2018-04-04","2018-04-20",30.56687,33.22759,38.53443,28.66514,47.76643
"oregonYP","US-Me6","EN",2000,"rising","exG_75","2016-02-04","2016-02-18","2016-03-15","2016-02-03","2016-02-17","2016-03-14","2016-02-05","2016-02-19","2016-03-16",27.32545,31.04897,37.30842,25.07614,49.4697
"oregonYP","US-Me6","EN",2000,"rising","exG_75","2017-03-10","2017-03-22","2017-04-20","2017-03-09","2017-03-21","2017-04-19","2017-03-11","2017-03-23","2017-04-21",26.24546,29.72503,35.94506,23.98987,47.88884
"oregonYP","US-Me6","EN",2000,"rising","exG_75","2018-03-21","2018-04-03","2018-04-17","2018-03-20","2018-04-02","2018-04-16","2018-03-22","2018-04-05","2018-04-18",28.9213,31.39913,36.07485,27.21941,44.88225
"oregonYP","US-Me6","EN",2000,"rising","exG_50","2016-02-04","2016-02-18","2016-03-16","2016-02-03","2016-02-17","2016-03-15","2016-02-05","2016-02-19","2016-03-17",25.27592,29.00757,35.32609,23.00857,47.3956
"oregonYP","US-Me6","EN",2000,"rising","exG_50","2017-03-12","2017-03-25","2017-04-24","2017-03-11","2017-03-24","2017-04-22","2017-03-13","2017-03-26","2017-04-25",24.87459,28.40517,34.68943,22.76572,46.27573
"oregonYP","US-Me6","EN",2000,"rising","exG_50","2018-03-20","2018-04-02","2018-04-16","2018-03-19","2018-04-01","2018-04-15","2018-03-21","2018-04-03","2018-04-17",27.19791,29.47469,33.74698,25.6679,41.21996
"oregonYP","US-Me6","EN",2000,"rising","exG_mean","2016-02-03","2016-02-16","2016-03-11","2016-02-02","2016-02-15","2016-03-10","2016-02-04","2016-02-17","2016-03-12",24.90183,28.42747,34.30565,22.93745,45.3721
"oregonYP","US-Me6","EN",2000,"rising","exG_mean","2017-03-10","2017-03-22","2017-04-18","2017-03-09","2017-03-21","2017-04-17","2017-03-11","2017-03-23","2017-04-19",24.03074,27.31212,33.01243,22.05653,43.95704
"oregonYP","US-Me6","EN",2000,"rising","exG_mean","2018-03-20","2018-04-02","2018-04-16","2018-03-19","2018-04-01","2018-04-15","2018-03-21","2018-04-03","2018-04-17",27.06242,29.34962,33.58104,25.52484,41.2723
"oregonYP","US-Me6","EN",2000,"falling","exG_90","2018-12-14","2018-11-27","2018-09-09","2018-12-15","2018-12-10","2018-09-10","2018-12-13","2018-11-13","2018-09-08",27.62431,30.76646,36.39053,25.55772,47.02984
"oregonYP","US-Me6","EN",2000,"falling","exG_90","2017-11-24","2017-11-14","2017-10-20","2017-11-25","2017-11-15","2017-10-22","2017-11-23","2017-11-13","2017-10-19",31.55073,34.41543,39.34401,29.71644,48.71126
"oregonYP","US-Me6","EN",2000,"falling","exG_90","2016-12-24","2016-12-11","2016-11-20","2016-12-25","2016-12-12","2016-11-21","2016-12-23","2016-12-10","2016-11-19",25.87237,29.947,37.07158,23.1105,50.92228
"oregonYP","US-Me6","EN",2000,"falling","exG_90","2015-12-15","2015-12-08","2015-11-26","2015-12-16","2015-12-09","2015-11-27","2015-12-14","2015-12-07","2015-11-25",28.011,32.06335,39.02224,25.74912,51.91242
"oregonYP","US-Me6","EN",2000,"falling","exG_75","2018-09-20","2018-09-06","2018-08-21","2018-09-21","2018-09-07","2018-08-22","2018-09-19","2018-09-05","2018-08-20",32.90128,34.95852,38.36924,31.63001,44.94781
"oregonYP","US-Me6","EN",2000,"falling","exG_75","2017-11-25","2017-11-15","2017-10-20","2017-11-26","2017-11-16","2017-10-21","2017-11-24","2017-11-14","2017-10-19",29.99658,32.73523,37.86977,28.08588,47.61131
"oregonYP","US-Me6","EN",2000,"falling","exG_75","2016-12-24","2016-12-11","2016-11-19","2016-12-25","2016-12-12","2016-11-20","2016-12-23","2016-12-10","2016-11-18",24.3512,28.44153,35.75386,21.64257,49.49086
"oregonYP","US-Me6","EN",2000,"falling","exG_75","2015-12-14","2015-12-08","2015-11-25","2015-12-15","2015-12-09","2015-11-26","2015-12-13","2015-12-07","2015-11-24",26.79974,30.28048,37.4839,24.24586,50.12337
"oregonYP","US-Me6","EN",2000,"falling","exG_50","2018-10-28","2018-09-08","2018-08-21","2018-10-29","2018-09-09","2018-08-22","2018-10-26","2018-09-07","2018-08-20",30.09829,31.97663,35.29159,28.86706,41.56555
"oregonYP","US-Me6","EN",2000,"falling","exG_50","2017-11-24","2017-11-13","2017-10-17","2017-11-25","2017-11-14","2017-10-18","2017-11-23","2017-11-12","2017-10-16",28.53152,31.42562,36.47917,26.73866,46.07148
"oregonYP","US-Me6","EN",2000,"falling","exG_50","2016-12-25","2016-12-12","2016-11-21","2016-12-26","2016-12-13","2016-11-22","2016-12-24","2016-12-11","2016-11-20",22.6611,26.54533,33.53706,20.15669,46.50878
"oregonYP","US-Me6","EN",2000,"falling","exG_50","2015-12-14","2015-12-08","2015-11-25","2015-12-15","2015-12-09","2015-11-26","2015-12-13","2015-12-07","2015-11-24",24.63436,28.0471,35.10286,22.12542,47.41214
"oregonYP","US-Me6","EN",2000,"falling","exG_mean","2018-09-18","2018-09-06","2018-08-21","2018-09-19","2018-09-07","2018-08-22","2018-09-17","2018-09-05","2018-08-20",30.30524,32.10065,35.2898,29.10385,41.28359
"oregonYP","US-Me6","EN",2000,"falling","exG_mean","2017-11-25","2017-11-15","2017-10-23","2017-11-26","2017-11-16","2017-10-24","2017-11-24","2017-11-14","2017-10-22",28.0633,30.61398,35.07049,26.39207,43.73883
"oregonYP","US-Me6","EN",2000,"falling","exG_mean","2016-12-26","2016-12-13","2016-11-23","2016-12-27","2016-12-14","2016-11-24","2016-12-25","2016-12-12","2016-11-22",22.42594,26.17486,32.89222,20.10259,45.41238
"oregonYP","US-Me6","EN",2000,"falling","exG_mean","2015-12-15","2015-12-08","2015-11-27","2015-12-16","2015-12-09","2015-11-28","2015-12-14","2015-12-07","2015-11-26",23.89541,27.7975,34.09927,21.87005,46.3214
"turkeypointenf02","CA-TP1","EN",1000,"rising","gcc_90","2013-03-28","2013-04-10","2013-05-01","2013-03-25","2013-04-08","2013-04-27","2013-04-01","2013-04-13","2013-05-04",0.32758,0.33338,0.34311,0.32424,0.36141
"turkeypointenf02","CA-TP1","EN",1000,"rising","gcc_90","2014-03-24","2014-04-07","2014-04-27","2014-03-20","2014-04-04","2014-04-23","2014-03-29","2014-04-10","2014-04-30",0.32904,0.33453,0.34386,0.32575,0.36139
"turkeypointenf02","CA-TP1","EN",1000,"rising","gcc_90","2015-03-25","2015-04-06","2015-04-24","2015-03-21","2015-04-04","2015-04-21","2015-03-29","2015-04-09","2015-04-26",0.33168,0.33662,0.34586,0.32838,0.36277
"turkeypointenf02","CA-TP1","EN",1000,"rising","gcc_90","2016-03-18","2016-04-03","2016-04-29","2016-03-13","2016-03-29","2016-04-23","2016-03-24","2016-04-09","2016-05-04",0.34005,0.34356,0.34999,0.33763,0.36202
"turkeypointenf02","CA-TP1","EN",1000,"rising","gcc_90","2017-03-10","2017-03-24","2017-04-17","2017-03-06","2017-03-20","2017-04-13","2017-03-14","2017-03-30","2017-04-20",0.33602,0.34003,0.34711,0.33336,0.36062
"turkeypointenf02","CA-TP1","EN",1000,"rising","gcc_90","2018-03-26","2018-04-10","2018-05-02","2018-03-21","2018-04-07","2018-04-28","2018-03-31","2018-04-14","2018-05-05",0.33469,0.3391,0.34727,0.33166,0.36236
"turkeypointenf02","CA-TP1","EN",1000,"rising","gcc_75","2013-03-28","2013-04-09","2013-04-30","2013-03-24","2013-04-07","2013-04-26","2013-04-01","2013-04-13","2013-05-04",0.32663,0.33191,0.34165,0.32312,0.36014
"turkeypointenf02","CA-TP1","EN",1000,"rising","gcc_75","2014-03-24","2014-04-07","2014-04-27","2014-03-20","2014-04-04","2014-04-24","2014-03-29","2014-04-10","2014-04-30",0.32746,0.33297,0.34223,0.32404,0.36026
"turkeypointenf02","CA-TP1","EN",1000,"rising","gcc_75","2015-03-25","2015-04-06","2015-04-24","2015-03-21","2015-04-04","2015-04-20","2015-03-29","2015-04-09","2015-04-26",0.33015,0.33519,0.34452,0.32666,0.36162
"turkeypointenf02","CA-TP1","EN",1000,"rising","gcc_75","2016-03-20","2016-04-05","2016-04-30","2016-03-15","2016-03-31","2016-04-25","2016-03-27","2016-04-11","2016-05-06",0.33881,0.34238,0.34868,0.33651,0.36083
"turkeypointenf02","CA-TP1","EN",1000,"rising","gcc_75","2017-03-12","2017-03-26","2017-04-19","2017-03-08","2017-03-22","2017-04-14","2017-03-16","2017-04-01","2017-04-22",0.33406,0.33811,0.34562,0.33126,0.35935
"turkeypointenf02","CA-TP1","EN",1000,"rising","gcc_75","2018-03-24","2018-04-09","2018-05-01","2018-03-20","2018-04-06","2018-04-27","2018-03-30","2018-04-13","2018-05-05",0.33256,0.3372,0.34535,0.32966,0.36093
"turkeypointenf02","CA-TP1","EN",1000,"rising","gcc_50","2013-03-28","2013-04-09","2013-04-30","2013-03-24","2013-04-06","2013-04-26","2013-04-01","2013-04-12","2013-05-03",0.32489,0.33021,0.33989,0.32123,0.35806
"turkeypointenf02","CA-TP1","EN",1000,"rising","gcc_50","2014-03-24","2014-04-07","2014-04-28","2014-03-19","2014-04-04","2014-04-24","2014-03-28","2014-04-10","2014-05-01",0.32441,0.32998,0.33968,0.32065,0.35835
"turkeypointenf02","CA-TP1","EN",1000,"rising","gcc_50","2015-03-25","2015-04-06","2015-04-24","2015-03-20","2015-04-03","2015-04-21","2015-03-29","2015-04-09","2015-04-27",0.32783,0.33288,0.34218,0.3243,0.35965
"turkeypointenf02","CA-TP1","EN",1000,"rising","gcc_50","2016-03-19","2016-04-05","2016-04-30","2016-03-14","2016-03-30","2016-04-24","2016-03-26","2016-04-11","2016-05-06",0.33627,0.34007,0.3463,0.33406,0.35836
"turkeypointenf02","CA-TP1","EN",1000,"rising","gcc_50","2017-03-15","2017-03-29","2017-04-21","2017-03-11","2017-03-24","2017-04-16","2017-03-20","2017-04-04","2017-04-24",0.33222,0.3361,0.34346,0.32949,0.35684
"turkeypointenf02","CA-TP1","EN",1000,"rising","gcc_50","2018-03-23","2018-04-08","2018-05-01","2018-03-19","2018-04-04","2018-04-26","2018-03-28","2018-04-12","2018-05-05",0.32988,0.33454,0.34286,0.3268,0.3585
"turkeypointenf02","CA-TP1","EN",1000,"rising","gcc_mean","2013-03-28","2013-04-09","2013-04-29","2013-03-24","2013-04-06","2013-04-25","2013-04-01","2013-04-12","2013-05-02",0.32402,0.32939,0.33882,0.32041,0.35699
"turkeypointenf02","CA-TP1","EN",1000,"rising","gcc_mean","2014-03-24","2014-04-07","2014-04-28","2014-03-20","2014-04-05","2014-04-24","2014-03-29","2014-04-11","2014-05-01",0.32399,0.32947,0.33907,0.32054,0.35747
"turkeypointenf02","CA-TP1","EN",1000,"rising","gcc_mean","2015-03-25","2015-04-06","2015-04-24","2015-03-21","2015-04-04","2015-04-21","2015-03-29","2015-04-09","2015-04-27",0.32725,0.33219,0.34132,0.32384,0.35843
"turkeypointenf02","CA-TP1","EN",1000,"rising","gcc_mean","2016-03-20","2016-04-05","2016-04-30","2016-03-15","2016-03-31","2016-04-24","2016-03-27","2016-04-11","2016-05-06",0.33608,0.3395,0.34548,0.33395,0.35679
"turkeypointenf02","CA-TP1","EN",1000,"rising","gcc_mean","2017-03-13","2017-03-27","2017-04-19","2017-03-09","2017-03-23","2017-04-15","2017-03-18","2017-04-02","2017-04-23",0.33117,0.3351,0.34214,0.32864,0.35539
"turkeypointenf02","CA-TP1","EN",1000,"rising","gcc_mean","2018-03-23","2018-04-08","2018-05-01","2018-03-19","2018-04-05","2018-04-26","2018-03-28","2018-04-13","2018-05-04",0.32913,0.33366,0.34188,0.32618,0.35705
"turkeypointenf02","CA-TP1","EN",1000,"falling","gcc_90","2017-12-16","2017-12-02","2017-11-05","2017-12-20","2017-12-06","2017-11-10","2017-12-11","2017-11-26","2017-11-02",0.33418,0.33847,0.34626,0.33141,0.36052
"turkeypointenf02","CA-TP1","EN",1000,"falling","gcc_90","2016-12-04","2016-11-18","2016-10-27","2016-12-08","2016-11-22","2016-11-01","2016-11-28","2016-11-13","2016-10-24",0.33686,0.34101,0.3485,0.33428,0.36206
"turkeypointenf02","CA-TP1","EN",1000,"falling","gcc_90","2015-12-08","2015-11-21","2015-10-24","2015-12-12","2015-11-27","2015-10-29","2015-12-02","2015-11-15","2015-10-18",0.33952,0.34348,0.34997,0.33718,0.3627
"turkeypointenf02","CA-TP1","EN",1000,"falling","gcc_90","2014-12-18","2014-12-05","2014-11-05","2014-12-22","2014-12-08","2014-11-10","2014-12-14","2014-11-30","2014-11-01",0.33152,0.33614,0.34479,0.32825,0.36103
"turkeypointenf02","CA-TP1","EN",1000,"falling","gcc_90","2013-12-09","2013-11-23","2013-10-26","2013-12-12","2013-11-26","2013-10-30","2013-12-04","2013-11-17","2013-10-23",0.32872,0.33407,0.34344,0.32539,0.36131
"turkeypointenf02","CA-TP1","EN",1000,"falling","gcc_90","2012-12-07","2012-11-16","2012-10-16","2012-12-12","2012-11-21","2012-10-21","2012-12-01","2012-11-11","2012-10-12",0.33152,0.33674,0.34547,0.32829,0.36226
"turkeypointenf02","CA-TP1","EN",1000,"falling","gcc_75","2017-12-15","2017-12-01","2017-11-06","2017-12-19","2017-12-05","2017-11-10","2017-12-11","2017-11-25","2017-11-02",0.33245,0.33685,0.34449,0.32957,0.35933
"turkeypointenf02","CA-TP1","EN",1000,"falling","gcc_75","2016-12-04","2016-11-19","2016-10-29","2016-12-09","2016-11-23","2016-11-02","2016-11-29","2016-11-14","2016-10-26",0.33531,0.3394,0.34682,0.33252,0.36075
"turkeypointenf02","CA-TP1","EN",1000,"falling","gcc_75","2015-12-09","2015-11-22","2015-10-25","2015-12-13","2015-11-28","2015-10-30","2015-12-03","2015-11-16","2015-10-20",0.33773,0.34186,0.34856,0.33534,0.36166
"turkeypointenf02","CA-TP1","EN",1000,"falling","gcc_75","2014-12-18","2014-12-05","2014-11-06","2014-12-21","2014-12-08","2014-11-11","2014-12-14","2014-12-01","2014-11-02",0.32921,0.3342,0.34316,0.32597,0.36004
"turkeypointenf02","CA-TP1","EN",1000,"falling","gcc_75","2013-12-10","2013-11-24","2013-10-27","2013-12-13","2013-11-28","2013-11-01","2013-12-06","2013-11-19","2013-10-24",0.3262,0.3319,0.34179,0.32272,0.36009
"turkeypointenf02","CA-TP1","EN",1000,"falling","gcc_75","2012-12-07","2012-11-17","2012-10-17","2012-12-12","2012-11-22","2012-10-22","2012-12-01","2012-11-11","2012-10-13",0.32998,0.33513,0.34413,0.32664,0.36146
"turkeypointenf02","CA-TP1","EN",1000,"falling","gcc_50","2017-12-15","2017-12-01","2017-11-07","2017-12-18","2017-12-05","2017-11-11","2017-12-10","2017-11-25","2017-11-04",0.32892,0.33361,0.34167,0.32619,0.35683
"turkeypointenf02","CA-TP1","EN",1000,"falling","gcc_50","2016-12-07","2016-11-21","2016-10-31","2016-12-12","2016-11-26","2016-11-04","2016-12-02","2016-11-16","2016-10-27",0.33231,0.33668,0.34409,0.3295,0.35841
"turkeypointenf02","CA-TP1","EN",1000,"falling","gcc_50","2015-12-12","2015-11-26","2015-10-28","2015-12-16","2015-12-01","2015-11-03","2015-12-06","2015-11-19","2015-10-22",0.33513,0.33932,0.34621,0.33272,0.3596
"turkeypointenf02","CA-TP1","EN",1000,"falling","gcc_50","2014-12-18","2014-12-04","2014-11-06","2014-12-21","2014-12-08","2014-11-11","2014-12-14","2014-11-30","2014-11-02",0.32664,0.33208,0.34096,0.32338,0.35828
"turkeypointenf02","CA-TP1","EN",1000,"falling","gcc_50","2013-12-10","2013-11-25","2013-10-29","2013-12-13","2013-11-29","2013-11-02","2013-12-06","2013-11-20","2013-10-26",0.32326,0.32908,0.33897,0.31963,0.35797
"turkeypointenf02","CA-TP1","EN",1000,"falling","gcc_50","2012-12-07","2012-11-18","2012-10-18","2012-12-12","2012-11-22","2012-10-23","2012-12-01","2012-11-12","2012-10-14",0.32731,0.33267,0.34225,0.32378,0.36036
"turkeypointenf02","CA-TP1","EN",1000,"falling","gcc_mean","2017-12-17","2017-12-03","2017-11-08","2017-12-20","2017-12-07","2017-11-13","2017-12-12","2017-11-27","2017-11-05",0.32816,0.33278,0.3407,0.32543,0.35542
"turkeypointenf02","CA-TP1","EN",1000,"falling","gcc_mean","2016-12-09","2016-11-23","2016-11-01","2016-12-13","2016-11-28","2016-11-05","2016-12-04","2016-11-18","2016-10-29",0.33138,0.33567,0.34303,0.32873,0.35681
"turkeypointenf02","CA-TP1","EN",1000,"falling","gcc_mean","2015-12-11","2015-11-26","2015-10-28","2015-12-15","2015-12-01","2015-11-03","2015-12-06","2015-11-19","2015-10-23",0.33493,0.33875,0.34551,0.33244,0.35843
"turkeypointenf02","CA-TP1","EN",1000,"falling","gcc_mean","2014-12-18","2014-12-04","2014-11-06","2014-12-22","2014-12-08","2014-11-11","2014-12-14","2014-11-30","2014-11-02",0.3264,0.33165,0.34029,0.32312,0.35738
"turkeypointenf02","CA-TP1","EN",1000,"falling","gcc_mean","2013-12-10","2013-11-25","2013-10-29","2013-12-13","2013-11-29","2013-11-02","2013-12-06","2013-11-20","2013-10-26",0.32314,0.32874,0.3383,0.31949,0.35689
"turkeypointenf02","CA-TP1","EN",1000,"falling","gcc_mean","2012-12-07","2012-11-17","2012-10-17","2012-12-12","2012-11-21","2012-10-22","2012-12-01","2012-11-11","2012-10-13",0.32705,0.33244,0.34174,0.32368,0.35966
"turkeypointenf02","CA-TP1","EN",1000,"rising","grvi_90","2013-04-04","2013-04-20","2013-05-16","2013-03-29","2013-04-16","2013-05-12","2013-04-09","2013-04-26","2013-05-20",-0.04462,-0.03408,-0.01497,-0.05201,0.02203
"turkeypointenf02","CA-TP1","EN",1000,"rising","grvi_90","2014-04-20","2014-05-06","2014-05-27","2014-04-15","2014-04-30","2014-05-22","2014-04-27","2014-05-12","2014-06-01",-0.03451,-0.02596,-0.0112,-0.03988,0.01711
"turkeypointenf02","CA-TP1","EN",1000,"rising","grvi_90","2015-04-07","2015-04-23","2015-05-19","2015-04-01","2015-04-19","2015-05-14","2015-04-14","2015-04-30","2015-05-23",-0.03284,-0.02358,-0.00699,-0.03879,0.02444
"turkeypointenf02","CA-TP1","EN",1000,"rising","grvi_90","2016-04-11","2016-04-29","2016-05-28","2016-04-05","2016-04-23","2016-05-22","2016-04-18","2016-05-06","2016-06-02",-0.03313,-0.02338,-0.00713,-0.03917,0.02475
"turkeypointenf02","CA-TP1","EN",1000,"rising","grvi_90","2017-04-01","2017-04-15","2017-05-07","2017-03-26","2017-04-10","2017-05-01","2017-04-07","2017-04-20","2017-05-13",-0.02977,-0.02081,-0.00609,-0.03518,0.02292
"turkeypointenf02","CA-TP1","EN",1000,"rising","grvi_90","2018-04-26","2018-05-10","2018-05-30","2018-04-22","2018-05-05","2018-05-25","2018-05-02","2018-05-16","2018-06-02",-0.02416,-0.01587,-0.00086,-0.02931,0.02618
"turkeypointenf02","CA-TP1","EN",1000,"rising","grvi_75","2013-04-04","2013-04-20","2013-05-16","2013-03-31","2013-04-16","2013-05-12","2013-04-09","2013-04-25","2013-05-19",-0.0503,-0.03908,-0.01938,-0.0573,0.01697
"turkeypointenf02","CA-TP1","EN",1000,"rising","grvi_75","2014-04-18","2014-05-03","2014-05-25","2014-04-13","2014-04-28","2014-05-20","2014-04-23","2014-05-09","2014-05-28",-0.03894,-0.03071,-0.01593,-0.04449,0.01136
"turkeypointenf02","CA-TP1","EN",1000,"rising","grvi_75","2015-04-07","2015-04-23","2015-05-18","2015-04-02","2015-04-19","2015-05-14","2015-04-13","2015-04-28","2015-05-22",-0.03773,-0.02818,-0.01217,-0.04354,0.01906
"turkeypointenf02","CA-TP1","EN",1000,"rising","grvi_75","2016-04-11","2016-04-28","2016-05-26","2016-04-06","2016-04-23","2016-05-21","2016-04-17","2016-05-04","2016-05-30",-0.03813,-0.02849,-0.01248,-0.04421,0.01873
"turkeypointenf02","CA-TP1","EN",1000,"rising","grvi_75","2017-04-01","2017-04-14","2017-05-05","2017-03-26","2017-04-10","2017-04-30","2017-04-06","2017-04-18","2017-05-10",-0.0351,-0.02657,-0.01196,-0.04078,0.01642
"turkeypointenf02","CA-TP1","EN",1000,"rising","grvi_75","2018-04-24","2018-05-07","2018-05-27","2018-04-20","2018-05-02","2018-05-23","2018-04-29","2018-05-12","2018-05-30",-0.03194,-0.02323,-0.00853,-0.03728,0.01956
