#
# Transition date estimate for canadaOBS
#
# Site: canadaOBS
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2011
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:46:20
# Spline RMSE gcc_mean: 0.01485
# Spline RMSE gcc_50: 0.01507
# Spline RMSE gcc_75: 0.01307
# Spline RMSE gcc_90: 0.01385
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
canadaOBS,EN,1000,falling,gcc_90,2012-10-19,2012-10-08,2012-09-19,2012-10-26,2012-10-14,2012-09-25,2012-10-12,2012-10-01,2012-09-14,-0.09555,-0.08719,-0.07223,-0.1007,-0.04455
canadaOBS,EN,1000,falling,gcc_90,2011-10-17,2011-10-04,2011-09-12,2011-10-23,2011-10-09,2011-09-17,2011-10-12,2011-09-28,2011-09-07,-0.09063,-0.07877,-0.058,-0.09868,-0.01749
canadaOBS,EN,1000,falling,gcc_75,2018-10-21,2018-10-08,2018-09-18,2018-11-12,2018-10-13,2018-09-22,2018-10-14,2018-10-03,2018-09-15,-0.14602,-0.13273,-0.10962,-0.15402,-0.06692
canadaOBS,EN,1000,falling,gcc_75,2017-10-18,2017-10-06,2017-09-18,2017-10-24,2017-10-11,2017-09-23,2017-10-12,2017-10-01,2017-09-14,-0.12601,-0.11557,-0.09843,-0.13224,-0.0652
canadaOBS,EN,1000,falling,gcc_75,2016-11-01,2016-10-19,2016-09-28,2016-11-09,2016-11-09,2016-10-04,2016-10-04,2016-10-04,2016-09-24,-0.13208,-0.11958,-0.09868,-0.13944,-0.0595
canadaOBS,EN,1000,falling,gcc_75,2015-11-10,2015-10-28,2015-10-10,2015-11-18,2015-11-02,2015-10-14,2015-11-03,2015-10-24,2015-10-06,-0.14409,-0.1316,-0.11084,-0.15171,-0.07064
canadaOBS,EN,1000,falling,gcc_75,2014-10-21,2014-10-11,2014-09-22,2014-10-26,2014-10-15,2014-09-27,2014-10-15,2014-10-05,2014-09-18,-0.12534,-0.11524,-0.09672,-0.1312,-0.06352
canadaOBS,EN,1000,falling,gcc_75,2013-10-21,2013-10-11,2013-09-25,2013-10-28,2013-10-15,2013-09-29,2013-10-15,2013-10-06,2013-09-21,-0.12905,-0.11853,-0.09908,-0.13627,-0.06201
canadaOBS,EN,1000,falling,gcc_75,2012-10-19,2012-10-09,2012-09-20,2012-10-25,2012-10-14,2012-09-25,2012-10-13,2012-10-03,2012-09-16,-0.11167,-0.10309,-0.08689,-0.11748,-0.05674
canadaOBS,EN,1000,falling,gcc_75,2011-10-21,2011-10-06,2011-09-12,2011-10-26,2011-10-11,2011-09-18,2011-10-15,2011-10-01,2011-09-07,-0.10518,-0.09182,-0.06985,-0.11282,-0.02805
canadaOBS,EN,1000,falling,gcc_50,2018-10-19,2018-10-06,2018-09-17,2018-10-29,2018-10-11,2018-09-21,2018-10-12,2018-10-01,2018-09-13,-0.16003,-0.14641,-0.12373,-0.16818,-0.07973
canadaOBS,EN,1000,falling,gcc_50,2017-10-18,2017-10-06,2017-09-18,2017-10-24,2017-10-12,2017-09-23,2017-10-11,2017-09-30,2017-09-14,-0.14059,-0.129,-0.11014,-0.14705,-0.07434
canadaOBS,EN,1000,falling,gcc_50,2016-10-30,2016-10-18,2016-09-28,2016-11-09,2016-11-09,2016-10-04,2016-10-04,2016-10-04,2016-09-22,-0.14033,-0.12869,-0.10905,-0.14766,-0.07062
canadaOBS,EN,1000,falling,gcc_50,2014-10-20,2014-10-10,2014-09-22,2014-10-26,2014-10-15,2014-09-27,2014-10-14,2014-10-04,2014-09-17,-0.13418,-0.12407,-0.10661,-0.14062,-0.07279
canadaOBS,EN,1000,falling,gcc_50,2013-10-21,2013-10-11,2013-09-25,2013-10-29,2013-10-16,2013-09-30,2013-10-15,2013-10-06,2013-09-21,-0.14052,-0.12951,-0.10925,-0.14808,-0.07181
canadaOBS,EN,1000,falling,gcc_50,2012-10-19,2012-10-09,2012-09-20,2012-10-26,2012-10-14,2012-09-26,2012-10-13,2012-10-03,2012-09-16,-0.12485,-0.11556,-0.09826,-0.13117,-0.06647
canadaOBS,EN,1000,falling,gcc_50,2011-10-28,2011-10-13,2011-09-19,2011-11-05,2011-10-19,2011-09-26,2011-10-21,2011-10-07,2011-09-14,-0.12157,-0.10864,-0.08671,-0.12983,-0.04503
canadaOBS,EN,1000,falling,gcc_mean,2018-10-19,2018-10-06,2018-09-17,2018-10-29,2018-10-12,2018-09-21,2018-10-12,2018-10-01,2018-09-13,-0.15937,-0.14593,-0.1238,-0.16764,-0.08074
canadaOBS,EN,1000,falling,gcc_mean,2017-10-18,2017-10-08,2017-09-19,2017-10-25,2017-10-13,2017-09-24,2017-10-12,2017-10-02,2017-09-15,-0.13839,-0.12849,-0.10883,-0.14553,-0.07355
canadaOBS,EN,1000,falling,gcc_mean,2016-10-30,2016-10-19,2016-09-29,2016-11-09,2016-11-09,2016-10-19,2016-10-04,2016-10-04,2016-09-24,-0.14028,-0.12892,-0.10802,-0.14811,-0.06929
canadaOBS,EN,1000,falling,gcc_mean,2015-11-11,2015-10-30,2015-10-13,2015-11-22,2015-11-04,2015-10-18,2015-11-04,2015-10-25,2015-10-10,-0.15654,-0.14441,-0.12331,-0.16439,-0.08413
canadaOBS,EN,1000,falling,gcc_mean,2014-10-20,2014-10-10,2014-09-22,2014-10-26,2014-10-15,2014-09-28,2014-10-14,2014-10-04,2014-09-17,-0.1324,-0.12233,-0.10506,-0.13883,-0.07216
canadaOBS,EN,1000,falling,gcc_mean,2013-10-22,2013-10-12,2013-09-26,2013-10-30,2013-10-17,2013-09-30,2013-10-16,2013-10-07,2013-09-22,-0.13984,-0.12892,-0.10861,-0.14733,-0.07037
canadaOBS,EN,1000,falling,gcc_mean,2012-10-19,2012-10-09,2012-09-20,2012-10-26,2012-10-14,2012-09-26,2012-10-13,2012-10-02,2012-09-15,-0.12131,-0.1124,-0.09577,-0.12737,-0.06518
canadaOBS,EN,1000,falling,gcc_mean,2011-10-29,2011-10-15,2011-09-21,2011-11-05,2011-10-20,2011-09-27,2011-10-22,2011-10-09,2011-09-16,-0.12004,-0.10775,-0.08538,-0.12776,-0.04471
