"site","flux_sitenames","veg_type","roi_id","direction","value","transition_10","transition_25","transition_50","transition_10_lower_ci","transition_25_lower_ci","transition_50_lower_ci","transition_10_upper_ci","transition_25_upper_ci","transition_50_upper_ci","threshold_10","threshold_25","threshold_50","min","max"
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_75","2017-03-24","2017-04-12","2017-05-05","2017-03-09","2017-04-08","2017-05-01","2017-03-27","2017-04-17","2017-05-08",0.33407,0.3418,0.35619,0.32877,0.38261
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_75","2018-03-25","2018-04-13","2018-05-05","2018-03-20","2018-04-10","2018-05-02","2018-03-31","2018-04-17","2018-05-08",0.33512,0.34343,0.35779,0.32974,0.38575
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_50","2012-03-16","2012-04-06","2012-04-30","2012-03-10","2012-03-31","2012-04-26","2012-03-23","2012-04-11","2012-05-04",0.33486,0.34104,0.35131,0.3309,0.37157
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_50","2013-03-30","2013-04-16","2013-05-09","2013-03-23","2013-04-13","2013-05-04","2013-04-06","2013-04-21","2013-05-12",0.32953,0.33637,0.34925,0.32487,0.3728
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_50","2014-04-02","2014-04-19","2014-05-13","2014-03-27","2014-04-16","2014-05-09","2014-04-07","2014-04-23","2014-05-17",0.32949,0.33704,0.35025,0.32434,0.376
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_50","2015-03-19","2015-04-09","2015-05-06","2015-03-14","2015-04-04","2015-05-01","2015-03-26","2015-04-14","2015-05-09",0.3311,0.33758,0.34921,0.32692,0.37068
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_50","2016-03-24","2016-04-12","2016-05-04","2016-03-18","2016-04-08","2016-04-30","2016-03-30","2016-04-16","2016-05-07",0.33087,0.33849,0.35161,0.3259,0.37686
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_50","2017-03-23","2017-04-12","2017-05-05","2017-03-09","2017-04-08","2017-05-01","2017-03-27","2017-04-16","2017-05-08",0.33149,0.33885,0.35199,0.3267,0.37629
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_50","2018-03-25","2018-04-13","2018-05-06","2018-03-20","2018-04-10","2018-05-02","2018-03-31","2018-04-17","2018-05-09",0.33247,0.34017,0.35406,0.32749,0.37973
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_mean","2012-03-16","2012-04-06","2012-05-01","2012-03-10","2012-03-31","2012-04-26","2012-03-23","2012-04-11","2012-05-05",0.33417,0.34028,0.35072,0.3302,0.37061
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_mean","2013-04-01","2013-04-18","2013-05-10","2013-03-25","2013-04-14","2013-05-06","2013-04-07","2013-04-22","2013-05-14",0.32904,0.33608,0.34799,0.3245,0.3713
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_mean","2014-04-02","2014-04-20","2014-05-14","2014-03-27","2014-04-16","2014-05-10","2014-04-08","2014-04-23","2014-05-18",0.32878,0.33661,0.34945,0.32383,0.37502
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_mean","2015-03-20","2015-04-10","2015-05-07","2015-03-14","2015-04-06","2015-05-02","2015-03-27","2015-04-16","2015-05-11",0.33049,0.33674,0.34801,0.32631,0.36928
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_mean","2016-03-26","2016-04-13","2016-05-06","2016-03-20","2016-04-10","2016-05-02","2016-04-01","2016-04-17","2016-05-09",0.33072,0.33791,0.35109,0.32575,0.37552
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_mean","2017-03-24","2017-04-13","2017-05-06","2017-03-09","2017-04-09","2017-05-02","2017-03-27","2017-04-17","2017-05-09",0.33094,0.3384,0.3514,0.32625,0.37589
"canadaOBS","CA-Obs","EN",1000,"rising","gcc_mean","2018-03-27","2018-04-14","2018-05-06","2018-03-22","2018-04-11","2018-05-03","2018-04-02","2018-04-18","2018-05-09",0.33214,0.33955,0.35261,0.32729,0.37772
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_90","2018-10-26","2018-10-13","2018-09-18","2018-10-30","2018-10-16","2018-09-22","2018-10-22","2018-10-09","2018-09-16",0.34013,0.34841,0.36328,0.33468,0.39062
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_90","2017-11-11","2017-10-26","2017-09-28","2017-11-16","2017-10-29","2017-10-03","2017-11-06","2017-10-22","2017-09-24",0.33574,0.3443,0.35955,0.32997,0.38885
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_90","2016-11-10","2016-10-27","2016-10-04","2016-11-15","2016-11-09","2016-10-09","2016-10-13","2016-10-13","2016-09-29",0.33445,0.34321,0.35836,0.32863,0.38779
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_90","2015-11-14","2015-10-30","2015-10-07","2015-11-19","2015-11-03","2015-10-12","2015-11-09","2015-10-27","2015-10-04",0.33335,0.34144,0.35529,0.32812,0.38145
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_90","2014-11-08","2014-10-24","2014-09-28","2014-11-12","2014-10-27","2014-10-02","2014-11-04","2014-10-20","2014-09-24",0.33356,0.34245,0.35771,0.3279,0.38725
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_90","2013-11-10","2013-10-26","2013-09-29","2013-11-14","2013-10-29","2013-10-05","2013-11-05","2013-10-22","2013-09-26",0.33316,0.34121,0.35578,0.328,0.38269
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_90","2012-11-07","2012-10-24","2012-09-28","2012-11-11","2012-10-27","2012-10-03","2012-11-03","2012-10-20","2012-09-25",0.33184,0.33996,0.35482,0.32644,0.38237
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_90","2011-11-06","2011-10-21","2011-09-22","2011-11-10","2011-10-25","2011-09-28","2011-11-01","2011-10-16","2011-09-18",0.34086,0.34832,0.36122,0.33632,0.38525
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_75","2018-10-26","2018-10-13","2018-09-18","2018-10-30","2018-10-16","2018-09-22","2018-10-22","2018-10-09","2018-09-15",0.33829,0.346,0.35989,0.33323,0.38562
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_75","2017-11-10","2017-10-25","2017-09-26","2017-11-15","2017-10-28","2017-10-01","2017-11-05","2017-10-20","2017-09-22",0.33393,0.34175,0.35602,0.32882,0.38263
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_75","2016-11-10","2016-10-27","2016-10-02","2016-11-15","2016-11-09","2016-10-07","2016-10-13","2016-10-13","2016-09-28",0.33247,0.34057,0.35561,0.32707,0.38337
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_75","2015-11-14","2015-10-30","2015-10-07","2015-11-19","2015-11-03","2015-10-12","2015-11-09","2015-10-26","2015-10-03",0.3315,0.33911,0.35214,0.32661,0.3768
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_75","2014-11-08","2014-10-24","2014-09-27","2014-11-12","2014-10-27","2014-10-02","2014-11-04","2014-10-20","2014-09-24",0.3318,0.34002,0.35466,0.32644,0.38177
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_75","2013-11-09","2013-10-24","2013-09-28","2013-11-13","2013-10-28","2013-10-03","2013-11-04","2013-10-20","2013-09-24",0.33191,0.33993,0.3528,0.32711,0.37843
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_75","2012-11-06","2012-10-23","2012-09-26","2012-11-10","2012-10-26","2012-10-02","2012-11-02","2012-10-19","2012-09-23",0.33059,0.338,0.35195,0.3255,0.37738
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_75","2011-11-04","2011-10-18","2011-09-18","2011-11-09","2011-10-22","2011-09-24","2011-10-30","2011-10-13","2011-09-14",0.33931,0.34673,0.35926,0.3346,0.38316
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_50","2018-10-27","2018-10-14","2018-09-19","2018-10-31","2018-10-17","2018-09-23","2018-10-23","2018-10-10","2018-09-16",0.33559,0.34269,0.35542,0.33077,0.37964
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_50","2017-11-10","2017-10-25","2017-09-27","2017-11-15","2017-10-28","2017-10-02","2017-11-05","2017-10-21","2017-09-23",0.33094,0.33835,0.35134,0.32619,0.37627
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_50","2016-11-08","2016-10-24","2016-09-27","2016-11-09","2016-11-09","2016-10-03","2016-10-13","2016-10-13","2016-09-23",0.33024,0.33788,0.35138,0.32525,0.37697
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_50","2015-11-13","2015-10-30","2015-10-07","2015-11-18","2015-11-02","2015-10-11","2015-11-08","2015-10-26","2015-10-03",0.32918,0.33581,0.34791,0.32467,0.37074
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_50","2014-11-08","2014-10-23","2014-09-27","2014-11-12","2014-10-26","2014-10-01","2014-11-03","2014-10-19","2014-09-23",0.32923,0.33731,0.35026,0.32442,0.376
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_50","2013-11-09","2013-10-24","2013-09-26","2013-11-14","2013-10-28","2013-10-01","2013-11-04","2013-10-20","2013-09-23",0.32938,0.3365,0.34896,0.32465,0.37263
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_50","2012-11-06","2012-10-22","2012-09-25","2012-11-10","2012-10-25","2012-09-29","2012-11-01","2012-10-17","2012-09-21",0.32834,0.33528,0.34767,0.32378,0.37151
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_50","2011-10-31","2011-10-14","2011-09-13","2011-11-05","2011-10-18","2011-09-18","2011-10-26","2011-10-09","2011-09-09",0.33775,0.34485,0.35731,0.33293,0.38134
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_mean","2018-10-27","2018-10-14","2018-09-19","2018-10-31","2018-10-17","2018-09-23","2018-10-23","2018-10-10","2018-09-16",0.33509,0.34211,0.35455,0.33055,0.37787
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_mean","2017-11-11","2017-10-26","2017-09-29","2017-11-16","2017-10-29","2017-10-04","2017-11-06","2017-10-22","2017-09-25",0.33084,0.33823,0.35087,0.32594,0.37575
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_mean","2016-11-10","2016-10-26","2016-10-01","2016-11-15","2016-11-09","2016-10-07","2016-10-13","2016-10-13","2016-09-27",0.32972,0.3374,0.35054,0.32506,0.37545
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_mean","2015-11-15","2015-10-31","2015-10-09","2015-11-20","2015-11-03","2015-10-13","2015-11-10","2015-10-27","2015-10-05",0.3284,0.33523,0.34687,0.32409,0.36933
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_mean","2014-11-08","2014-10-24","2014-09-27","2014-11-12","2014-10-27","2014-10-02","2014-11-03","2014-10-20","2014-09-24",0.3292,0.33666,0.35004,0.32445,0.37508
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_mean","2013-11-11","2013-10-26","2013-09-29","2013-11-16","2013-10-29","2013-10-04","2013-11-06","2013-10-22","2013-09-25",0.32858,0.33561,0.34772,0.3241,0.37126
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_mean","2012-11-07","2012-10-23","2012-09-27","2012-11-12","2012-10-26","2012-10-02","2012-11-02","2012-10-19","2012-09-23",0.32787,0.33487,0.3469,0.32324,0.37054
"canadaOBS","CA-Obs","EN",1000,"falling","gcc_mean","2011-11-04","2011-10-19","2011-09-19","2011-11-09","2011-10-23","2011-09-24","2011-10-30","2011-10-14","2011-09-15",0.33607,0.34275,0.35476,0.3316,0.37746
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_90","2012-05-11","2012-05-25","2012-06-09","2012-04-29","2012-05-16","2012-06-03","2012-05-23","2012-06-01","2012-06-13",-0.08601,-0.07958,-0.06705,-0.09052,-0.04515
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_90","2013-05-02","2013-05-14","2013-06-03","2013-04-25","2013-05-06","2013-05-20","2013-05-11","2013-06-10","2013-06-10",-0.09839,-0.09031,-0.07698,-0.10314,-0.05135
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_90","2014-05-07","2014-05-22","2014-06-08","2014-04-28","2014-05-13","2014-06-02","2014-05-17","2014-05-30","2014-06-13",-0.10478,-0.09687,-0.08271,-0.10983,-0.05624
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_90","2015-04-18","2015-05-11","2015-06-05","2015-03-27","2015-05-01","2015-05-30","2015-04-30","2015-05-21","2015-06-09",-0.1138,-0.10411,-0.08667,-0.12042,-0.0541
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_90","2016-04-02","2016-04-20","2016-05-15","2016-03-08","2016-04-14","2016-05-08","2016-04-12","2016-04-27","2016-05-22",-0.12288,-0.11112,-0.08995,-0.13062,-0.04971
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_90","2017-05-05","2017-05-19","2017-06-06","2017-04-28","2017-05-12","2017-06-01","2017-05-14","2017-05-27","2017-06-10",-0.10696,-0.09828,-0.08233,-0.11234,-0.05403
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_90","2018-04-17","2018-04-29","2018-05-22","2018-03-15","2018-03-15","2018-05-12","2018-04-26","2018-05-06","2018-05-29",-0.11335,-0.10354,-0.08664,-0.11963,-0.05434
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_75","2012-05-05","2012-05-21","2012-06-06","2012-04-25","2012-05-10","2012-05-31","2012-05-16","2012-05-29","2012-06-11",-0.09825,-0.09135,-0.07987,-0.10256,-0.05738
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_75","2013-05-02","2013-05-14","2013-06-04","2013-04-24","2013-05-06","2013-05-20","2013-05-10","2013-06-10","2013-06-10",-0.10811,-0.10053,-0.08706,-0.11305,-0.06278
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_75","2014-05-12","2014-05-26","2014-06-10","2014-05-03","2014-05-18","2014-06-04","2014-05-22","2014-06-02","2014-06-15",-0.11203,-0.10438,-0.09113,-0.11679,-0.06614
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_75","2015-04-17","2015-05-16","2015-06-08","2014-12-13","2015-05-03","2015-06-01","2015-05-05","2015-05-26","2015-06-12",-0.12134,-0.11308,-0.0984,-0.12684,-0.07158
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_75","2016-04-06","2016-04-23","2016-05-18","2016-03-17","2016-04-17","2016-05-10","2016-04-15","2016-04-29","2016-05-25",-0.12884,-0.11754,-0.09814,-0.13639,-0.06054
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_75","2017-05-05","2017-05-19","2017-06-05","2017-04-28","2017-05-11","2017-05-31","2017-05-13","2017-05-26","2017-06-09",-0.11719,-0.10847,-0.09415,-0.12242,-0.06647
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_75","2018-04-15","2018-04-27","2018-05-19","2018-03-15","2018-03-15","2018-05-10","2018-04-26","2018-05-04","2018-05-27",-0.12141,-0.11236,-0.09658,-0.12682,-0.06705
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_50","2012-04-24","2012-05-11","2012-06-03","2012-04-10","2012-04-30","2012-05-26","2012-05-05","2012-05-22","2012-06-08",-0.11287,-0.10512,-0.09165,-0.11778,-0.0671
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_50","2013-05-03","2013-05-15","2013-06-04","2013-04-24","2013-05-06","2013-05-20","2013-05-12","2013-06-10","2013-06-10",-0.11889,-0.11131,-0.09813,-0.12387,-0.07279
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_50","2014-05-13","2014-05-26","2014-06-10","2014-05-04","2014-05-18","2014-06-04","2014-05-24","2014-06-02","2014-06-16",-0.12291,-0.11542,-0.10154,-0.12789,-0.07549
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_50","2015-05-03","2015-05-26","2015-06-13","2014-12-13","2015-05-14","2015-06-06","2015-05-23","2015-06-04","2015-06-19",-0.13098,-0.12401,-0.11113,-0.13575,-0.08662
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_50","2016-04-09","2016-04-25","2016-05-20","2016-03-23","2016-04-18","2016-05-11","2016-04-18","2016-05-02","2016-05-27",-0.13855,-0.12733,-0.10818,-0.14562,-0.07141
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_50","2017-05-06","2017-05-20","2017-06-06","2017-04-29","2017-05-12","2017-05-31","2017-05-15","2017-05-27","2017-06-10",-0.12851,-0.11969,-0.10417,-0.13388,-0.0764
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_50","2018-04-17","2018-04-28","2018-05-20","2018-03-15","2018-03-15","2018-05-09","2018-04-26","2018-05-06","2018-05-29",-0.13125,-0.12287,-0.10766,-0.13651,-0.0797
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_mean","2012-04-27","2012-05-14","2012-06-04","2012-04-15","2012-05-04","2012-05-28","2012-05-09","2012-05-25","2012-06-09",-0.1111,-0.10349,-0.09046,-0.11566,-0.06598
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_mean","2013-05-02","2013-05-14","2013-06-04","2013-04-23","2013-05-06","2013-05-20","2013-05-11","2013-06-10","2013-06-10",-0.11857,-0.11093,-0.09704,-0.12366,-0.07127
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_mean","2014-05-14","2014-05-27","2014-06-11","2014-05-05","2014-05-20","2014-06-05","2014-05-25","2014-06-03","2014-06-17",-0.12219,-0.11462,-0.10074,-0.12691,-0.07491
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_mean","2015-05-05","2015-05-27","2015-06-14","2015-03-22","2015-05-17","2015-06-07","2015-05-23","2015-06-04","2015-06-20",-0.13171,-0.12427,-0.11057,-0.13679,-0.08525
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_mean","2016-04-09","2016-04-25","2016-05-22","2016-03-22","2016-04-19","2016-05-13","2016-04-18","2016-05-03","2016-05-28",-0.13763,-0.12693,-0.10707,-0.14486,-0.07031
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_mean","2017-05-06","2017-05-21","2017-06-06","2017-04-29","2017-05-12","2017-06-01","2017-05-15","2017-05-28","2017-06-10",-0.12841,-0.11924,-0.10443,-0.13356,-0.07612
"canadaOBS","CA-Obs","EN",1000,"rising","grvi_mean","2018-04-19","2018-04-30","2018-05-21","2018-03-15","2018-03-15","2018-05-11","2018-04-26","2018-05-08","2018-05-30",-0.13071,-0.12216,-0.1081,-0.13545,-0.0808
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_90","2018-10-14","2018-10-02","2018-09-14","2018-10-27","2018-10-07","2018-09-19","2018-10-07","2018-09-26","2018-09-10",-0.12273,-0.11203,-0.09207,-0.12999,-0.05435
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_90","2017-10-15","2017-09-30","2017-09-13","2017-10-23","2017-10-09","2017-09-19","2017-10-06","2017-09-23","2017-09-09",-0.10632,-0.09746,-0.0821,-0.11184,-0.05413
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_90","2016-11-03","2016-10-18","2016-09-22","2016-11-09","2016-11-09","2016-10-01","2016-10-04","2016-10-04","2016-09-16",-0.11289,-0.10215,-0.08441,-0.11948,-0.0496
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_90","2015-10-27","2015-10-17","2015-09-26","2015-11-01","2015-10-21","2015-10-02","2015-10-22","2015-10-11","2015-09-21",-0.12093,-0.11034,-0.09039,-0.12779,-0.05414
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_90","2014-10-21","2014-10-10","2014-09-20","2014-10-27","2014-10-16","2014-09-27","2014-10-14","2014-10-02","2014-09-15",-0.11372,-0.10406,-0.08716,-0.1194,-0.05611
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_90","2013-10-13","2013-09-29","2013-09-12","2013-10-21","2013-10-07","2013-09-18","2013-10-03","2013-09-22","2013-09-08",-0.10345,-0.09505,-0.07944,-0.10884,-0.05134
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_90","2012-10-17","2012-10-05","2012-09-17","2012-10-25","2012-10-13","2012-09-24","2012-10-09","2012-09-27","2012-09-12",-0.09484,-0.08624,-0.07195,-0.09981,-0.04513
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_90","2011-10-04","2011-09-20","2011-09-01","2011-10-13","2011-09-26","2011-09-07","2011-09-26","2011-09-14","2011-08-27",-0.08094,-0.07034,-0.05109,-0.0881,-0.01555
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_75","2018-10-17","2018-10-05","2018-09-15","2018-10-29","2018-10-10","2018-09-20","2018-10-10","2018-09-29","2018-09-12",-0.13914,-0.12792,-0.10592,-0.14694,-0.06713
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_75","2017-10-13","2017-09-29","2017-09-12","2017-10-21","2017-10-07","2017-09-18","2017-10-04","2017-09-22","2017-09-08",-0.11725,-0.10932,-0.09397,-0.12276,-0.06658
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_75","2016-11-05","2016-10-19","2016-09-22","2016-11-09","2016-11-09","2016-10-01","2016-10-04","2016-10-04","2016-09-16",-0.12058,-0.11056,-0.09357,-0.12702,-0.0604
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_75","2015-10-28","2015-10-18","2015-09-29","2015-11-02","2015-10-23","2015-10-06","2015-10-23","2015-10-13","2015-09-24",-0.12939,-0.11952,-0.10297,-0.1353,-0.07142
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_75","2014-10-20","2014-10-10","2014-09-20","2014-10-27","2014-10-15","2014-09-26","2014-10-14","2014-10-02","2014-09-15",-0.12036,-0.11188,-0.09554,-0.1263,-0.06597
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_75","2013-10-13","2013-09-29","2013-09-12","2013-10-21","2013-10-07","2013-09-18","2013-10-03","2013-09-22","2013-09-08",-0.11142,-0.10347,-0.08868,-0.11632,-0.06277
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_75","2012-10-16","2012-10-05","2012-09-17","2012-10-23","2012-10-11","2012-09-23","2012-10-08","2012-09-27","2012-09-12",-0.10869,-0.10026,-0.0854,-0.1137,-0.05735
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_75","2011-10-04","2011-09-20","2011-08-31","2011-10-12","2011-09-25","2011-09-06","2011-09-26","2011-09-14","2011-08-26",-0.09228,-0.08179,-0.06219,-0.09917,-0.02605
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_50","2018-10-14","2018-10-01","2018-09-13","2018-10-26","2018-10-07","2018-09-18","2018-10-07","2018-09-26","2018-09-09",-0.15134,-0.1392,-0.11872,-0.15885,-0.07967
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_50","2017-10-10","2017-09-26","2017-09-11","2017-10-19","2017-10-04","2017-09-16","2017-09-30","2017-09-20","2017-09-07",-0.13112,-0.12228,-0.10646,-0.13705,-0.07653
"canadaOBS","CA-Obs","EN",1000,"falling","grvi_50","2016-11-01","2016-10-17","2016-09-21","2016-11-09","2016-11-09","2016-09-30","2016-10-04","2016-10-04","2016-09-14",-0.12986,-0.12046,-0.10361,-0.13605,-0.07134
